"app_group_art_value","node","node_next","route_application","total_application","appeal_application","interview_application","rce_application"
"3765","Application Filed","Allowed","2","2",,"2",
"3769","Application Filed","Not Allowed","1",,,,
"3771","Application Filed","Allowed","378","6099","46","4191","1862"
"3771","RCE","Not Allowed","1855","6099","46","4191","1862"
"3771","Interview","Not Allowed","1589","6099","46","4191","1862"
"3771","Appeal","Partially Allowed","2","6099","46","4191","1862"
"3771","Application Filed","Not Allowed","470","6099","46","4191","1862"
"3771","Appeal","Not Allowed","31","6099","46","4191","1862"
"3771","Interview","Allowed","2602","6099","46","4191","1862"
"3771","Appeal","Allowed","13","6099","46","4191","1862"
"3771","RCE","Allowed","7","6099","46","4191","1862"
"3772","Appeal","Not Allowed","27","2096","38","1223","835"
"3772","Application Filed","Allowed","59","2096","38","1223","835"
"3772","Appeal","Allowed","10","2096","38","1223","835"
"3772","RCE","Not Allowed","834","2096","38","1223","835"
"3772","Appeal","Partially Allowed","1","2096","38","1223","835"
"3772","RCE","Allowed","1","2096","38","1223","835"
"3772","Application Filed","Not Allowed","401","2096","38","1223","835"
"3772","Interview","Not Allowed","716","2096","38","1223","835"
"3772","Interview","Allowed","507","2096","38","1223","835"
"3773","Appeal","Allowed","6","1611","21","997","593"
"3773","RCE","Not Allowed","592","1611","21","997","593"
"3773","Interview","Not Allowed","385","1611","21","997","593"
"3773","RCE","Allowed","1","1611","21","997","593"
"3773","Appeal","Not Allowed","15","1611","21","997","593"
"3773","Interview","Allowed","612","1611","21","997","593"
"3773","Application Filed","Not Allowed","148","1611","21","997","593"
"3773","Application Filed","Allowed","57","1611","21","997","593"
"3774","Application Filed","Not Allowed","262","3188","51","1778","1359"
"3774","Interview","Allowed","911","3188","51","1778","1359"
"3774","RCE","Allowed","3","3188","51","1778","1359"
"3774","Interview","Not Allowed","867","3188","51","1778","1359"
"3774","Appeal","Not Allowed","38","3188","51","1778","1359"
"3774","Appeal","Allowed","13","3188","51","1778","1359"
"3774","RCE","Not Allowed","1356","3188","51","1778","1359"
"3774","Application Filed","Allowed","235","3188","51","1778","1359"
"3775","Interview","Allowed","1111","2356","33","1579","744"
"3775","Appeal","Allowed","19","2356","33","1579","744"
"3775","RCE","Not Allowed","742","2356","33","1579","744"
"3775","Appeal","Partially Allowed","2","2356","33","1579","744"
"3775","Application Filed","Not Allowed","180","2356","33","1579","744"
"3775","Application Filed","Allowed","465","2356","33","1579","744"
"3775","Interview","Not Allowed","468","2356","33","1579","744"
"3775","RCE","Allowed","2","2356","33","1579","744"
"3775","Appeal","Not Allowed","12","2356","33","1579","744"
"3776","Application Filed","Not Allowed","1",,,,
"3778","Interview","Allowed","1","1",,"1",
"3781","Application Filed","Not Allowed","311","1906","55","924","927"
"3781","RCE","Not Allowed","923","1906","55","924","927"
"3781","Appeal","Not Allowed","30","1906","55","924","927"
"3781","Interview","Not Allowed","480","1906","55","924","927"
"3781","Appeal","Partially Allowed","1","1906","55","924","927"
"3781","Appeal","Allowed","24","1906","55","924","927"
"3781","RCE","Allowed","4","1906","55","924","927"
"3781","Interview","Allowed","444","1906","55","924","927"
"3781","Application Filed","Allowed","169","1906","55","924","927"
"3782","Interview","Allowed","11","19",,"15","4"
"3782","Application Filed","Allowed","7","19",,"15","4"
"3782","RCE","Not Allowed","4","19",,"15","4"
"3782","Application Filed","Not Allowed","6","19",,"15","4"
"3782","Interview","Not Allowed","4","19",,"15","4"
"3783","RCE","Not Allowed","2053","5224","103","3065","2056"
"3783","Interview","Allowed","1616","5224","103","3065","2056"
"3783","RCE","Allowed","3","5224","103","3065","2056"
"3783","Interview","Not Allowed","1449","5224","103","3065","2056"
"3783","Appeal","Not Allowed","76","5224","103","3065","2056"
"3783","Appeal","Partially Allowed","2","5224","103","3065","2056"
"3783","Application Filed","Not Allowed","529","5224","103","3065","2056"
"3783","Application Filed","Allowed","378","5224","103","3065","2056"
"3783","Appeal","Allowed","25","5224","103","3065","2056"
"3784","Application Filed","Not Allowed","339","1462","13","1150","299"
"3784","Interview","Not Allowed","281","1462","13","1150","299"
"3784","Application Filed","Allowed","337","1462","13","1150","299"
"3784","Appeal","Allowed","4","1462","13","1150","299"
"3784","Appeal","Not Allowed","9","1462","13","1150","299"
"3784","RCE","Not Allowed","299","1462","13","1150","299"
"3784","Interview","Allowed","869","1462","13","1150","299"
"3785","Interview","Not Allowed","850","3139","54","2136","949"
"3785","Appeal","Not Allowed","49","3139","54","2136","949"
"3785","RCE","Allowed","1","3139","54","2136","949"
"3785","Appeal","Allowed","3","3139","54","2136","949"
"3785","Application Filed","Not Allowed","490","3139","54","2136","949"
"3785","Interview","Allowed","1286","3139","54","2136","949"
"3785","RCE","Not Allowed","948","3139","54","2136","949"
"3785","Appeal","Partially Allowed","2","3139","54","2136","949"
"3785","Application Filed","Allowed","78","3139","54","2136","949"
"3786","Interview","Not Allowed","428","1430","26","886","518"
"3786","Application Filed","Allowed","36","1430","26","886","518"
"3786","Application Filed","Not Allowed","226","1430","26","886","518"
"3786","Appeal","Allowed","7","1430","26","886","518"
"3786","Appeal","Not Allowed","19","1430","26","886","518"
"3786","Interview","Allowed","458","1430","26","886","518"
"3786","RCE","Not Allowed","518","1430","26","886","518"
"3791","Application Filed","Not Allowed","723","5445","94","3231","2120"
"3791","RCE","Not Allowed","2115","5445","94","3231","2120"
"3791","Appeal","Allowed","21","5445","94","3231","2120"
"3791","Appeal","Partially Allowed","4","5445","94","3231","2120"
"3791","Interview","Not Allowed","1726","5445","94","3231","2120"
"3791","RCE","Allowed","5","5445","94","3231","2120"
"3791","Appeal","Not Allowed","69","5445","94","3231","2120"
"3791","Application Filed","Allowed","274","5445","94","3231","2120"
"3791","Interview","Allowed","1505","5445","94","3231","2120"
"3792","Application Filed","Allowed","479","7254","193","4145","2916"
"3792","Application Filed","Not Allowed","626","7254","193","4145","2916"
"3792","RCE","Not Allowed","2910","7254","193","4145","2916"
"3792","Appeal","Partially Allowed","6","7254","193","4145","2916"
"3792","RCE","Allowed","6","7254","193","4145","2916"
"3792","Interview","Allowed","1960","7254","193","4145","2916"
"3792","Appeal","Allowed","67","7254","193","4145","2916"
"3792","Interview","Not Allowed","2185","7254","193","4145","2916"
"3792","Appeal","Not Allowed","120","7254","193","4145","2916"
"3793","Appeal","Not Allowed","56","4833","77","2520","2236"
"3793","Application Filed","Not Allowed","436","4833","77","2520","2236"
"3793","Appeal","Allowed","21","4833","77","2520","2236"
"3793","Interview","Allowed","996","4833","77","2520","2236"
"3793","RCE","Allowed","1","4833","77","2520","2236"
"3793","Interview","Not Allowed","1524","4833","77","2520","2236"
"3793","RCE","Not Allowed","2235","4833","77","2520","2236"
"3793","Application Filed","Allowed","142","4833","77","2520","2236"
"3794","Application Filed","Not Allowed","217","2284","28","1242","1014"
"3794","Application Filed","Allowed","87","2284","28","1242","1014"
"3794","RCE","Allowed","2","2284","28","1242","1014"
"3794","RCE","Not Allowed","1012","2284","28","1242","1014"
"3794","Interview","Not Allowed","675","2284","28","1242","1014"
"3794","Interview","Allowed","567","2284","28","1242","1014"
"3794","Appeal","Allowed","7","2284","28","1242","1014"
"3794","Appeal","Not Allowed","21","2284","28","1242","1014"
"3795","Application Filed","Not Allowed","127","1286","12","826","448"
"3795","Interview","Not Allowed","463","1286","12","826","448"
"3795","Interview","Allowed","363","1286","12","826","448"
"3795","Appeal","Allowed","1","1286","12","826","448"
"3795","RCE","Not Allowed","447","1286","12","826","448"
"3795","Application Filed","Allowed","34","1286","12","826","448"
"3795","Appeal","Not Allowed","11","1286","12","826","448"
"3795","RCE","Allowed","1","1286","12","826","448"
"3799","RCE","Allowed","4","1127","17","664","446"
"3799","RCE","Not Allowed","442","1127","17","664","446"
"3799","Interview","Not Allowed","310","1127","17","664","446"
"3799","Application Filed","Allowed","204","1127","17","664","446"
"3799","Application Filed","Not Allowed","175","1127","17","664","446"
"3799","Appeal","Not Allowed","14","1127","17","664","446"
"3799","Interview","Allowed","354","1127","17","664","446"
"3799","Appeal","Allowed","3","1127","17","664","446"
"3901","Interview","Not Allowed","1","1",,"1",
"3974","Application Filed","Allowed","2","8",,"7","1"
"3974","Interview","Allowed","4","8",,"7","1"
"3974","RCE","Not Allowed","1","8",,"7","1"
"3974","Application Filed","Not Allowed","1119","8",,"7","1"
"3974","Interview","Not Allowed","3","8",,"7","1"
"3991","Interview","Allowed","67","307","33","136","138"
"3991","Application Filed","Not Allowed","70","307","33","136","138"
"3991","Appeal","Not Allowed","9","307","33","136","138"
"3991","Interview","Not Allowed","69","307","33","136","138"
"3991","Application Filed","Allowed","46","307","33","136","138"
"3991","Appeal","Appeal dismissed","21","307","33","136","138"
"3991","Appeal","Partially Allowed","1","307","33","136","138"
"3991","Appeal","Allowed","2","307","33","136","138"
"3991","RCE","Not Allowed","138","307","33","136","138"
"3992","RCE","Not Allowed","416","897","28","452","417"
"3992","RCE","Allowed","1","897","28","452","417"
"3992","Interview","Not Allowed","338","897","28","452","417"
"3992","Appeal","Partially Allowed","1","897","28","452","417"
"3992","Interview","Allowed","114","897","28","452","417"
"3992","Application Filed","Allowed","43","897","28","452","417"
"3992","Application Filed","Not Allowed","98","897","28","452","417"
"3992","Appeal","Allowed","2","897","28","452","417"
"3992","Appeal","Not Allowed","25","897","28","452","417"
"3993","Interview","Not Allowed","552","997","226","634","137"
"3993","Appeal","Not Allowed","206","997","226","634","137"
"3993","RCE","Not Allowed","137","997","226","634","137"
"3993","Application Filed","Not Allowed","68","997","226","634","137"
"3993","Appeal","Partially Allowed","3","997","226","634","137"
"3993","Appeal","Allowed","17","997","226","634","137"
"3993","Interview","Allowed","82","997","226","634","137"
"3993","Application Filed","Allowed","27","997","226","634","137"
"4100","Interview","Not Allowed","1","14",,"14",
"4100","Application Filed","Not Allowed","1","14",,"14",
"4100","Interview","Allowed","13","14",,"14",
"4100","Application Filed","Allowed","1","14",,"14",
"4112","Application Filed","Not Allowed","1",,,,
"4115","Interview","Allowed","1","1",,"1",
"4116","Application Filed","Not Allowed","1",,,,
"4121","Application Filed","Not Allowed","1",,,,
"4123","Application Filed","Not Allowed","1",,,,
"4125","Application Filed","Not Allowed","1",,,,
"4141","Interview","Not Allowed","5","10",,"7","3"
"4141","Interview","Allowed","2","10",,"7","3"
"4141","RCE","Not Allowed","3","10",,"7","3"
"4141","Application Filed","Allowed","1","10",,"7","3"
"4142","RCE","Not Allowed","5","30",,"25","5"
"4142","Interview","Not Allowed","1","30",,"25","5"
"4142","Interview","Allowed","24","30",,"25","5"
"4142","Application Filed","Allowed","1","30",,"25","5"
"4143","Application Filed","Not Allowed","3",,,,
"4146","Application Filed","Allowed","1",,,,
"4148","RCE","Not Allowed","1","9",,"8","1"
"4148","Interview","Allowed","4","9",,"8","1"
"4148","Interview","Not Allowed","4","9",,"8","1"
"4149","RCE","Not Allowed","1","1",,,"1"
"4151","RCE","Not Allowed","3","6",,"3","3"
"4151","Application Filed","Allowed","1","6",,"3","3"
"4151","Interview","Allowed","2","6",,"3","3"
"4151","Interview","Not Allowed","1","6",,"3","3"
"4152","Interview","Allowed","1","1",,"1",
"4154","Application Filed","Allowed","1",,,,
"4155","RCE","Not Allowed","1","4",,"3","1"
"4155","Interview","Allowed","1","4",,"3","1"
"4155","Interview","Not Allowed","2","4",,"3","1"
"4157","Application Filed","Allowed","1",,,,
"4157","Application Filed","Not Allowed","2",,,,
"4161","Interview","Allowed","2","5",,"4","1"
"4161","Interview","Not Allowed","2","5",,"4","1"
"4161","RCE","Not Allowed","1","5",,"4","1"
"4164","Interview","Not Allowed","1","28",,"27","1"
"4164","Interview","Allowed","26","28",,"27","1"
"4164","RCE","Not Allowed","1","28",,"27","1"
"4165","Application Filed","Not Allowed","1","1",,"1",
"4165","Interview","Allowed","1","1",,"1",
"4167","Interview","Allowed","2","2",,"2",
"4167","Application Filed","Allowed","8","2",,"2",
"4168","Application Filed","Allowed","2","2",,"2",
"4168","Interview","Allowed","2","2",,"2",
"4169","RCE","Not Allowed","1","1",,,"1"
"4171","Interview","Allowed","3","3",,"3",
"4172","Interview","Not Allowed","1","3",,"3",
"4172","Interview","Allowed","2","3",,"3",
"4173","Interview","Not Allowed","1","8",,"4","4"
"4173","Application Filed","Allowed","3","8",,"4","4"
"4173","RCE","Not Allowed","4","8",,"4","4"
"4173","Interview","Allowed","3","8",,"4","4"
"4185","Interview","Allowed","1","1",,"1",
"4185","Application Filed","Not Allowed","1","1",,"1",
"4185","Application Filed","Allowed","1","1",,"1",
"4187","Interview","Allowed","3","8",,"5","3"
"4187","Interview","Not Allowed","2","8",,"5","3"
"4187","RCE","Not Allowed","3","8",,"5","3"
"4188","RCE","Not Allowed","2","10",,"8","2"
"4188","Interview","Allowed","8","10",,"8","2"
"4188","Application Filed","Allowed","2","10",,"8","2"
"4192","Application Filed","Allowed","1",,,,
"4197","Interview","Allowed","1","1",,"1",
"CD","Application Filed","Not Allowed","1","1",,"1",
"CD","Interview","Allowed","1","1",,"1",
"DIR","Interview","Allowed","3","5",,"3","2"
"DIR","RCE","Not Allowed","2","5",,"3","2"
"IPLA","Interview","Not Allowed","4","12",,"10","2"
"IPLA","Interview","Allowed","6","12",,"10","2"
"IPLA","RCE","Not Allowed","2","12",,"10","2"
"IPLA","Application Filed","Allowed","1","12",,"10","2"
"IWPI","Interview","Allowed","1","1",,"1",
"LO306","RCE","Not Allowed","1","5","1","3","1"
"LO306","Interview","Allowed","2","5","1","3","1"
"LO306","Appeal","Not Allowed","1","5","1","3","1"
